trip_id,stop_id
11713495,3244
11713494,6026
11713435,6365
11713496,5335
11713435,3772
11713441,6574
11713495,5643
11713494,3244
11713495,5335
11713494,5643
11713435,6574
11713494,5335
11713880,5165
11713880,5853
11714011,6882
11713880,7863
11714011,4677
11713879,5165
11714011,4664
11713879,5853
11713880,4968
11714011,4658
11714010,6882
11713879,7863
11714010,4677
11713880,4665
11714011,5334
11713878,5165
11714011,6333
11714010,4664
11713880,7312
11713878,5853
11713879,4968
11713880,6882
11714010,4658
11714011,5852
11714009,6882
11713878,7863
11714011,5165
11714009,4677
11713879,4665
11714010,5334
11713877,5165
11714010,6333
11714009,4664
11713879,7312
11713877,5853
11713879,6882
11713878,4968
11714010,5852
11714009,4658
11713908,5165
11714008,6882
11713877,7863
11714010,5165
11713908,5853
11713878,4665
11714008,4677
11714009,5334
11713876,5165
11714009,6333
11713908,7863
11713878,7312
11714008,4664
11713876,5853
11713878,6882
11714007,6882
11714009,5852
11713908,5334
11713877,4968
11713970,5334
11713907,5165
11714008,4658
11713876,7863
11714009,5165
11713970,6333
11714007,4677
11713907,5853
11713877,4665
11713875,5165
11714008,5334
11713907,7863
11713970,5852
11714007,4664
11713877,7312
11714008,6333
11713875,5853
11714006,6882
11713969,5334
11713877,6882
11713907,5334
11713970,5165
11713906,5165
11713876,4968
11714007,4658
11714006,4677
11714008,5852
11713875,7863
11713969,6333
11713906,5853
11713876,4665
11714007,5334
11713874,5165
11714008,5165
11713969,5852
11714006,4664
11713906,7863
11713876,7312
11714007,6333
11714005,6882
11713874,5853
11713968,5334
11713876,6882
11713969,5165
11714006,4658
11713875,4968
11713905,5165
11713906,5334
11714007,5852
11714005,4677
11713874,7863
11713968,6333
11713905,5853
11713875,4665
11714007,5165
11714006,5334
11713873,5165
11714005,4664
11713968,5852
11713905,7863
11714006,6333
11713875,7312
11713873,5853
11714004,6882
11713967,5334
11714005,4658
11713968,5165
11713904,5165
11713875,6882
11713874,4968
11713905,5334
11714004,4677
11713873,7863
11714006,5852
11713967,6333
11713904,5853
11714005,5334
11713872,5165
11713874,4665
11714006,5165
11714004,4664
11713967,5852
11713904,7863
11714005,6333
11714003,6882
11713872,5853
11713874,7312
11713966,5334
11714004,4658
11713903,5165
11713967,5165
11713904,5334
11713873,4968
11713874,6882
11714003,4677
11714005,5852
11713872,7863
11713966,6333
11713903,5853
11714004,5334
11713871,5165
11713873,4665
11714005,5165
11714003,4664
11713966,5852
11713903,7863
11714004,6333
11713871,5853
11714002,6882
11713965,5334
11713873,7312
11714003,4658
11713966,5165
11713902,5165
11713872,4968
11713903,5334
11713873,6882
11714002,4677
11713871,7863
11714004,5852
11713965,6333
11713902,5853
11714003,5334
11713870,5165
11713872,4665
11714004,5165
11714002,4664
11713965,5852
11713902,7863
11714003,6333
11713870,5853
11714001,6882
11713964,5334
11713872,7312
11713965,5165
11713901,5165
11713871,4968
11714002,4658
11713902,5334
11713872,6882
11714001,4677
11714003,5852
11713870,7863
11713964,6333
11713901,5853
11713871,4665
11714002,5334
11713869,5165
11714003,5165
11714001,4664
11713964,5852
11713901,7863
11714002,6333
11713869,5853
11714000,6882
11713963,5334
11713871,7312
11713870,4968
11713964,5165
11714001,4658
11713900,5165
11713901,5334
11713871,6882
11714000,4677
11713869,7863
11714002,5852
11713963,6333
11713900,5853
11713870,4665
11714001,5334
11713868,5165
11714002,5165
11714000,4664
11713963,5852
11713900,7863
11714001,6333
11713868,5853
11713999,6882
11713962,5334
11713870,7312
11713899,5165
11713869,4968
11714000,4658
11713963,5165
11713900,5334
11713870,6882
11713999,4677
11714001,5852
11713868,7863
11713962,6333
11713899,5853
11714000,5334
11713869,4665
11713867,5165
11714001,5165
11713999,4664
11713962,5852
11713899,7863
11714000,6333
11713998,6882
11713867,5853
11713961,5334
11713869,7312
11713962,5165
11713868,4968
11713999,4658
11713898,5165
11713899,5334
11713869,6882
11713998,4677
11714000,5852
11713867,7863
11713961,6333
11713898,5853
11713999,5334
11713868,4665
11713866,5165
11714000,5165
11713998,4664
11713961,5852
11713898,7863
11713999,6333
11713866,5853
11713997,6882
11713960,5334
11713868,7312
11713961,5165
11713867,4968
11713998,4658
11713897,5165
11713898,5334
11713868,6882
11713997,4677
11713999,5852
11713866,7863
11713960,6333
11713897,5853
11713998,5334
11713867,4665
11713865,5165
11713999,5165
11713997,4664
11713960,5852
11713897,7863
11713998,6333
11713996,6882
11713865,5853
11713867,7312
11713959,5334
11713866,4968
11713960,5165
11713997,4658
11713896,5165
11713897,5334
11713867,6882
11713996,4677
11713998,5852
11713865,7863
11713959,6333
11713896,5853
11713997,5334
11713866,4665
11713864,5165
11713998,5165
11713996,4664
11713959,5852
11713896,7863
11713997,6333
11713995,6882
11713864,5853
11713866,7312
11713958,5334
11713865,4968
11713996,4658
11713959,5165
11713895,5165
11713896,5334
11713866,6882
11713995,4677
11713997,5852
11713864,7863
11713958,6333
11713895,5853
11713996,5334
11713865,4665
11713863,5165
11713997,5165
11713995,4664
11713958,5852
11713895,7863
11713996,6333
11713994,6882
11713863,5853
11713865,7312
11713957,5334
11713958,5165
11713995,4658
11713864,4968
11713894,5165
11713895,5334
11713865,6882
11713994,4677
11713996,5852
11713863,7863
11713957,6333
11713894,5853
11713995,5334
11713864,4665
11713862,5165
11713996,5165
11713994,4664
11713957,5852
11713894,7863
11713995,6333
11713993,6882
11713862,5853
11713864,7312
11713956,5334
11713957,5165
11713893,5165
11713994,4658
11713863,4968
11713894,5334
11713864,6882
11713993,4677
11713995,5852
11713862,7863
11713956,6333
11713893,5853
11713994,5334
11713863,4665
11713861,5165
11713995,5165
11713993,4664
11713956,5852
11713893,7863
11713994,6333
11713992,6882
11713861,5853
11713863,7312
11713955,5334
11713993,4658
11713862,4968
11713956,5165
11713892,5165
11713893,5334
11713863,6882
11713992,4677
11713861,7863
11713994,5852
11713955,6333
11713892,5853
11713993,5334
11713862,4665
11713860,5165
11713994,5165
11713992,4664
11713955,5852
11713892,7863
11713993,6333
11713991,6882
11713860,5853
11713862,7312
11713954,5334
11713861,4968
11713891,5165
11713955,5165
11713992,4658
11713892,5334
11713862,6882
11713991,4677
11713993,5852
11713860,7863
11713954,6333
11713891,5853
11713992,5334
11713861,4665
11713859,5165
11713993,5165
11713991,4664
11713954,5852
11713891,7863
11713992,6333
11713990,6882
11713859,5853
11713861,7312
11713953,5334
11713860,4968
11713954,5165
11713890,5165
11713991,4658
11713891,5334
11713861,6882
11713990,4677
11713992,5852
11713859,7863
11713953,6333
11713890,5853
11713860,4665
11713991,5334
11713858,5165
11713992,5165
11713990,4664
11713953,5852
11713890,7863
11713991,6333
11713989,6882
11713858,5853
11713860,7312
11713952,5334
11713953,5165
11713990,4658
11713889,5165
11713859,4968
11713890,5334
11713860,6882
11713989,4677
11713991,5852
11713858,7863
11713952,6333
11713889,5853
11713990,5334
11713859,4665
11713857,5165
11713991,5165
11713989,4664
11713952,5852
11713889,7863
11713990,6333
11713857,5853
11713988,6882
11713948,5334
11713859,7312
11713952,5165
11713849,5165
11713989,4658
11713858,4968
11713889,5334
11713859,6882
11713988,4677
11713857,7863
11713990,5852
11713948,6333
11713849,5853
11713989,5334
11713858,4665
11713856,5165
11713990,5165
11713988,4664
11713948,5852
11713987,6882
11713849,7863
11713989,6333
11713856,5853
11713947,5334
11713858,7312
11713948,5165
11713988,4658
11713887,5165
11713857,4968
11713987,4677
11713849,5334
11713858,6882
11713989,5852
11713856,7863
11713947,6333
11713887,5853
11713988,5334
11713857,4665
11713855,5165
11713987,4664
11713989,5165
11713947,5852
11713986,6882
11713887,7863
11713988,6333
11713855,5853
11713946,5334
11713987,4658
11713857,7312
11713886,5165
11713947,5165
11713986,4677
11713887,5334
11713856,4968
11713857,6882
11713988,5852
11713855,7863
11713946,6333
11713886,5853
11713987,5334
11713854,5165
11713856,4665
11713986,4664
11713988,5165
11713946,5852
11713886,7863
11713985,6882
11713987,6333
11713854,5853
11713949,5334
11713986,4658
11713856,7312
11713946,5165
11713885,5165
11713985,4677
11713886,5334
11713855,4968
11713987,5852
11713854,7863
11713949,6333
11713856,6882
11713885,5853
11713986,5334
11713853,5165
11713985,4664
11713987,5165
11713855,4665
11713949,5852
11713885,7863
11713984,6882
11713986,6333
11713853,5853
11713945,5334
11713985,4658
11713888,5165
11713855,7312
11713949,5165
11713885,5334
11713984,4677
11713854,4968
11713986,5852
11713853,7863
11713855,6882
11713945,6333
11713888,5853
11713985,5334
11713852,5165
11713986,5165
11713854,4665
11713984,4664
11713945,5852
11713888,7863
11713983,6882
11713985,6333
11713852,5853
11713944,5334
11713854,7312
11713984,4658
11713945,5165
11713884,5165
11713888,5334
11713983,4677
11713853,4968
11713852,7863
11713985,5852
11713854,6882
11713944,6333
11713884,5853
11713851,5165
11713984,5334
11713985,5165
11713983,4664
11713853,4665
11713944,5852
11713884,7863
11713982,6882
11713851,5853
11713943,5334
11713984,6333
11713883,5165
11713944,5165
11713983,4658
11713853,7312
11713884,5334
11713982,4677
11713852,4968
11713851,7863
11713943,6333
11713984,5852
11713853,6882
11713883,5853
11713850,5165
11713983,5334
11713982,4664
11713852,4665
11713984,5165
11713943,5852
11713883,7863
11713981,6882
11713850,5853
11713983,6333
11713942,5334
11713982,4658
11713943,5165
11713882,5165
11713883,5334
11713852,7312
11713851,4968
11713981,4677
11713850,7863
11713942,6333
11713852,6882
11713983,5852
11713882,5853
11713932,5165
11713982,5334
11713983,5165
11713942,5852
11713981,4664
11713851,4665
11713882,7863
11713980,6882
11713932,5853
11713941,5334
11713982,6333
11713942,5165
11713881,5165
11713882,5334
11713981,4658
11713851,7312
11713850,4968
11713980,4677
11713932,7863
11713941,6333
11713982,5852
11713851,6882
11713881,5853
11713931,5165
11713982,5165
11713850,4665
11713980,4664
11713981,5334
11713941,5852
11713881,7863
11713979,6882
11713931,5853
11713940,5334
11713981,6333
11713941,5165
11713915,5165
11713980,4658
11713881,5334
11713932,4968
11713850,7312
11713931,7863
11713979,4677
11713940,6333
11713915,5853
11713981,5852
11713850,6882
11713930,5165
11713932,4665
11713980,5334
11713940,5852
11713979,4664
11713915,7863
11713981,5165
11713930,5853
11713978,6882
11713939,5334
11713914,5165
11713940,5165
11713980,6333
11713915,5334
11713979,4658
11713931,4968
11713932,7312
11713930,7863
11713978,4677
11713939,6333
11713914,5853
11713932,6882
11713980,5852
11713929,5165
11713939,5852
11713931,4665
11713978,4664
11713979,5334
11713914,7863
11713980,5165
11713929,5853
11713977,6882
11713938,5334
11713913,5165
11713939,5165
11713979,6333
11713914,5334
11713978,4658
11713930,4968
11713931,7312
11713977,4677
11713929,7863
11713938,6333
11713913,5853
11713979,5852
11713931,6882
11713928,5165
11713930,4665
11713938,5852
11713913,7863
11713978,5334
11713977,4664
11713979,5165
11713928,5853
11713976,6882
11713937,5334
11713938,5165
11713912,5165
11713978,6333
11713913,5334
11713977,4658
11713930,7312
11713929,4968
11713928,7863
11713976,4677
11713937,6333
11713930,6882
11713912,5853
11713978,5852
11713927,5165
11713937,5852
11713929,4665
11713912,7863
11713976,4664
11713977,5334
11713978,5165
11713927,5853
11713936,5334
11713975,6882
11713911,5165
11713937,5165
11713977,6333
11713912,5334
11713928,4968
11713976,4658
11713929,7312
11713927,7863
11713975,4677
11713936,6333
11713911,5853
11713929,6882
11713977,5852
11713926,5165
11713928,4665
11713936,5852
11713911,7863
11713976,5334
11713975,4664
11713977,5165
11713926,5853
11713935,5334
11713910,5165
11713974,6882
11713936,5165
11713927,4968
11713911,5334
11713928,7312
11713976,6333
11713975,4658
11713926,7863
11713974,4677
11713928,6882
11713935,6333
11713910,5853
11713934,5334
11713976,5852
11713925,5165
11713927,4665
11713935,5852
11713910,7863
11713976,5165
11713934,6333
11713975,5334
11713974,4664
11713925,5853
11713935,5165
11713973,6882
11713927,7312
11713909,5165
11713926,4968
11713910,5334
11713934,5852
11713975,6333
11713925,7863
11713974,4658
11713927,6882
11713973,4677
11713909,5853
11713934,5165
11713975,5852
11713924,5165
11713926,4665
11713950,5334
11713909,7863
11713973,4664
11713974,5334
11713975,5165
11713924,5853
11713950,6333
11713926,7312
11713972,6882
11713925,4968
11713909,5334
11713924,7863
11713974,6333
11713973,4658
11713926,6882
11713950,5852
11713972,4677
11713923,5165
11713925,4665
11713974,5852
11713950,5165
11713972,4664
11713974,5165
11713973,5334
11713923,5853
11713925,7312
11713924,4968
11713971,6882
11713972,4658
11713923,7863
11713973,6333
11713925,6882
11713971,4677
11713924,4665
11713973,5852
11713922,5165
11713972,5334
11713971,4664
11713924,7312
11713973,5165
11713922,5853
11713923,4968
11713951,6882
11713924,6882
11713972,6333
11713971,4658
11713922,7863
11713951,4677
11713972,5852
11713923,4665
11713921,5165
11713972,5165
11713971,5334
11713951,4664
11713921,5853
11713923,7312
11713922,4968
11713923,6882
11714018,6882
11713971,6333
11713951,4658
11713921,7863
11714018,4677
11713971,5852
11713922,4665
11713920,5165
11714018,4664
11713971,5165
11713951,5334
11713922,7312
11713920,5853
11713921,4968
11714017,6882
11713922,6882
11714018,4658
11713951,6333
11713920,7863
11714017,4677
11713921,4665
11713951,5852
11713919,5165
11714018,5334
11713951,5165
11714017,4664
11713921,7312
11713919,5853
11713920,4968
11714018,6333
11713921,6882
11714016,6882
11714017,4658
11713919,7863
11714018,5852
11714016,4677
11713920,4665
11714018,5165
11713918,5165
11714017,5334
11714016,4664
11713920,7312
11713918,5853
11713919,4968
11714017,6333
11713920,6882
11714015,6882
11714016,4658
11713918,7863
11714017,5852
11714015,4677
11713919,4665
11714017,5165
11713917,5165
11714016,5334
11714015,4664
11713919,7312
11713917,5853
11713918,4968
11713919,6882
11714016,6333
11714015,4658
11714014,6882
11713917,7863
11714016,5852
11714014,4677
11713918,4665
11714016,5165
11713916,5165
11714015,5334
11714014,4664
11713918,7312
11713916,5853
11713917,4968
11714015,6333
11713918,6882
11714014,4658
11714013,6882
11713916,7863
11714015,5852
11714013,4677
11713917,4665
11714015,5165
11714014,5334
11713933,5165
11714013,4664
11713917,7312
11713933,5853
11714014,6333
11713916,4968
11713917,6882
11714013,4658
11714012,6882
11713933,7863
11714014,5852
11714012,4677
11713916,4665
11714014,5165
11714013,5334
11714012,4664
11713916,7312
11713933,4968
11714013,6333
11713916,6882
11714012,4658
11714013,5852
11713933,4665
11714013,5165
11714012,5334
11713933,7312
11713933,6882
11714012,6333
11714012,5852
11714012,5165
11714081,5165
11714081,5853
11714119,6882
11714081,7863
11714119,4677
11714080,5165
11714081,4968
11714119,4664
11714080,5853
11714119,4658
11714118,6882
11714081,4665
11714080,7863
11714118,4677
11714081,7312
11714119,5334
11714079,5165
11714081,6882
11714080,4968
11714118,4664
11714119,6333
11714079,5853
11714118,4658
11714119,5852
11714117,6882
11714080,4665
11714079,7863
11714119,5165
11714117,4677
11714080,7312
11714118,5334
11714078,5165
11714080,6882
11714079,4968
11714118,6333
11714117,4664
11714078,5853
11714117,4658
11714118,5852
11714079,4665
11714116,6882
11714078,7863
11714118,5165
11714116,4677
11714079,7312
11714117,5334
11714077,5165
11714079,6882
11714117,6333
11714078,4968
11714116,4664
11714077,5853
11714117,5852
11714115,6882
11714116,4658
11714077,7863
11714078,4665
11714117,5165
11714115,4677
11714078,7312
11714076,5165
11714116,5334
11714078,6882
11714077,4968
11714115,4664
11714116,6333
11714076,5853
11714114,6882
11714115,4658
11714077,4665
11714076,7863
11714116,5852
11714114,4677
11714077,7312
11714116,5165
11714115,5334
11714075,5165
11714077,6882
11714114,4664
11714115,6333
11714076,4968
11714075,5853
11714113,6882
11714114,4658
11714115,5852
11714075,7863
11714076,4665
11714113,4677
11714074,5165
11714114,5334
11714115,5165
11714076,7312
11714113,4664
11714076,6882
11714114,6333
11714074,5853
11714075,4968
11714112,6882
11714113,4658
11714074,7863
11714114,5852
11714112,4677
11714075,4665
11714073,5165
11714113,5334
11714114,5165
11714112,4664
11714075,7312
11714073,5853
11714113,6333
11714074,4968
11714075,6882
11714111,6882
11714112,4658
11714073,7863
11714111,4677
11714113,5852
11714074,4665
11714112,5334
11714072,5165
11714113,5165
11714074,7312
11714111,4664
11714112,6333
11714110,6882
11714072,5853
11714073,4968
11714074,6882
11714055,5165
11714110,4677
11714111,4658
11714072,7863
11714112,5852
11714073,4665
11714055,5853
11714071,5165
11714110,4664
11714111,5334
11714112,5165
11714055,7863
11714073,7312
11714124,5334
11714109,6882
11714071,5853
11714111,6333
11714110,4658
11714072,4968
11714054,5165
11714073,6882
11714055,5334
11714109,4677
11714124,6333
11714071,7863
11714111,5852
11714110,5334
11714054,5853
11714072,4665
11714070,5165
11714109,4664
11714124,5852
11714054,7863
11714110,6333
11714111,5165
11714108,6882
11714072,7312
11714123,5334
11714070,5853
11714109,4658
11714071,4968
11714053,5165
11714124,5165
11714072,6882
11714054,5334
11714108,4677
11714123,6333
11714110,5852
11714070,7863
11714109,5334
11714053,5853
11714071,4665
11714069,5165
11714110,5165
11714108,4664
11714123,5852
11714109,6333
11714053,7863
11714107,6882
11714122,5334
11714071,7312
11714069,5853
11714108,4658
11714070,4968
11714052,5165
11714123,5165
11714107,4677
11714071,6882
11714053,5334
11714122,6333
11714109,5852
11714069,7863
11714108,5334
11714052,5853
11714070,4665
11714107,4664
11714068,5165
11714109,5165
11714122,5852
11714108,6333
11714052,7863
11714106,6882
11714121,5334
11714070,7312
11714068,5853
11714107,4658
11714069,4968
11714051,5165
11714122,5165
11714106,4677
11714052,5334
11714070,6882
11714121,6333
11714108,5852
11714068,7863
11714107,5334
11714051,5853
11714069,4665
11714106,4664
11714067,5165
11714108,5165
11714121,5852
11714107,6333
11714051,7863
11714105,6882
11714163,5334
11714069,7312
11714067,5853
11714106,4658
11714068,4968
11714121,5165
11714050,5165
11714105,4677
11714051,5334
11714069,6882
11714163,6333
11714107,5852
11714067,7863
11714050,5853
11714106,5334
11714068,4665
11714105,4664
11714066,5165
11714107,5165
11714163,5852
11714050,7863
11714106,6333
11714104,6882
11714162,5334
11714068,7312
11714066,5853
11714105,4658
11714067,4968
11714049,5165
11714163,5165
11714068,6882
11714050,5334
11714104,4677
11714162,6333
11714066,7863
11714106,5852
11714049,5853
11714105,5334
11714067,4665
11714104,4664
11714065,5165
11714106,5165
11714162,5852
11714049,7863
11714105,6333
11714103,6882
11714161,5334
11714067,7312
11714065,5853
11714104,4658
11714066,4968
11714048,5165
11714162,5165
11714067,6882
11714103,4677
11714049,5334
11714161,6333
11714105,5852
11714065,7863
11714048,5853
11714104,5334
11714066,4665
11714103,4664
11714064,5165
11714105,5165
11714161,5852
11714104,6333
11714048,7863
11714102,6882
11714160,5334
11714066,7312
11714064,5853
11714103,4658
11714065,4968
11714161,5165
11714047,5165
11714048,5334
11714102,4677
11714066,6882
11714160,6333
11714064,7863
11714104,5852
11714103,5334
11714047,5853
11714065,4665
11714063,5165
11714102,4664
11714104,5165
11714160,5852
11714103,6333
11714047,7863
11714101,6882
11714065,7312
11714159,5334
11714063,5853
11714102,4658
11714064,4968
11714046,5165
11714160,5165
11714047,5334
11714065,6882
11714101,4677
11714159,6333
11714103,5852
11714063,7863
11714046,5853
11714102,5334
11714064,4665
11714101,4664
11714062,5165
11714103,5165
11714159,5852
11714102,6333
11714046,7863
11714100,6882
11714064,7312
11714158,5334
11714062,5853
11714101,4658
11714159,5165
11714045,5165
11714063,4968
11714064,6882
11714100,4677
11714046,5334
11714158,6333
11714062,7863
11714102,5852
11714101,5334
11714045,5853
11714063,4665
11714061,5165
11714100,4664
11714102,5165
11714158,5852
11714101,6333
11714045,7863
11714099,6882
11714157,5334
11714061,5853
11714100,4658
11714063,7312
11714062,4968
11714044,5165
11714158,5165
11714045,5334
11714099,4677
11714157,6333
11714063,6882
11714061,7863
11714101,5852
11714100,5334
11714044,5853
11714062,4665
11714099,4664
11714060,5165
11714101,5165
11714157,5852
11714044,7863
11714100,6333
11714098,6882
11714156,5334
11714060,5853
11714099,4658
11714062,7312
11714043,5165
11714061,4968
11714157,5165
11714044,5334
11714098,4677
11714062,6882
11714156,6333
11714100,5852
11714060,7863
11714043,5853
11714099,5334
11714061,4665
11714098,4664
11714059,5165
11714100,5165
11714156,5852
11714043,7863
11714099,6333
11714097,6882
11714155,5334
11714059,5853
11714098,4658
11714061,7312
11714060,4968
11714156,5165
11714042,5165
11714097,4677
11714043,5334
11714155,6333
11714061,6882
11714059,7863
11714099,5852
11714042,5853
11714098,5334
11714060,4665
11714097,4664
11714028,5165
11714099,5165
11714155,5852
11714042,7863
11714098,6333
11714096,6882
11714154,5334
11714028,5853
11714060,7312
11714097,4658
11714041,5165
11714059,4968
11714155,5165
11714096,4677
11714042,5334
11714154,6333
11714060,6882
11714098,5852
11714028,7863
11714097,5334
11714041,5853
11714059,4665
11714027,5165
11714096,4664
11714098,5165
11714154,5852
11714097,6333
11714041,7863
11714095,6882
11714153,5334
11714027,5853
11714096,4658
11714059,7312
11714040,5165
11714028,4968
11714154,5165
11714041,5334
11714095,4677
11714059,6882
11714153,6333
11714027,7863
11714097,5852
11714040,5853
11714096,5334
11714028,4665
11714026,5165
11714095,4664
11714097,5165
11714153,5852
11714096,6333
11714040,7863
11714170,6882
11714152,5334
11714026,5853
11714095,4658
11714028,7312
11714153,5165
11714039,5165
11714027,4968
11714040,5334
11714170,4677
11714028,6882
11714152,6333
11714026,7863
11714096,5852
11714095,5334
11714039,5853
11714027,4665
11714170,4664
11714025,5165
11714096,5165
11714152,5852
11714095,6333
11714039,7863
11714169,6882
11714151,5334
11714025,5853
11714170,4658
11714027,7312
11714152,5165
11714026,4968
11714038,5165
11714039,5334
11714169,4677
11714151,6333
11714027,6882
11714095,5852
11714025,7863
11714170,5334
11714038,5853
11714026,4665
11714024,5165
11714169,4664
11714095,5165
11714151,5852
11714038,7863
11714170,6333
11714168,6882
11714150,5334
11714024,5853
11714026,7312
11714169,4658
11714151,5165
11714037,5165
11714025,4968
11714168,4677
11714038,5334
11714150,6333
11714026,6882
11714170,5852
11714024,7863
11714037,5853
11714169,5334
11714025,4665
11714168,4664
11714023,5165
11714170,5165
11714150,5852
11714169,6333
11714037,7863
11714167,6882
11714149,5334
11714023,5853
11714025,7312
11714168,4658
11714024,4968
11714150,5165
11714036,5165
11714167,4677
11714037,5334
11714025,6882
11714149,6333
11714023,7863
11714169,5852
11714036,5853
11714168,5334
11714024,4665
11714167,4664
11714022,5165
11714169,5165
11714149,5852
11714168,6333
11714036,7863
11714166,6882
11714148,5334
11714022,5853
11714024,7312
11714167,4658
11714023,4968
11714035,5165
11714149,5165
11714166,4677
11714036,5334
11714024,6882
11714148,6333
11714022,7863
11714168,5852
11714167,5334
11714035,5853
11714023,4665
11714021,5165
11714166,4664
11714168,5165
11714148,5852
11714167,6333
11714035,7863
11714165,6882
11714147,5334
11714021,5853
11714023,7312
11714166,4658
11714022,4968
11714034,5165
11714148,5165
11714165,4677
11714035,5334
11714023,6882
11714147,6333
11714167,5852
11714021,7863
11714166,5334
11714034,5853
11714022,4665
11714020,5165
11714165,4664
11714167,5165
11714147,5852
11714034,7863
11714166,6333
11714164,6882
11714146,5334
11714020,5853
11714022,7312
11714165,4658
11714021,4968
11714033,5165
11714147,5165
11714164,4677
11714034,5334
11714022,6882
11714146,6333
11714166,5852
11714020,7863
11714165,5334
11714033,5853
11714021,4665
11714164,4664
11714019,5165
11714166,5165
11714146,5852
11714033,7863
11714165,6333
11714120,6882
11714145,5334
11714019,5853
11714021,7312
11714164,4658
11714020,4968
11714032,5165
11714146,5165
11714033,5334
11714120,4677
11714021,6882
11714145,6333
11714019,7863
11714165,5852
11714164,5334
11714032,5853
11714020,4665
11714094,5165
11714120,4664
11714165,5165
11714145,5852
11714032,7863
11714140,6882
11714164,6333
11714144,5334
11714094,5853
11714020,7312
11714120,4658
11714019,4968
11714145,5165
11714031,5165
11714140,4677
11714032,5334
11714020,6882
11714144,6333
11714164,5852
11714094,7863
11714031,5853
11714120,5334
11714019,4665
11714140,4664
11714093,5165
11714164,5165
11714144,5852
11714120,6333
11714031,7863
11714143,5334
11714139,6882
11714140,4658
11714093,5853
11714019,7312
11714094,4968
11714030,5165
11714144,5165
11714031,5334
11714019,6882
11714139,4677
11714143,6333
11714093,7863
11714120,5852
11714140,5334
11714030,5853
11714142,5334
11714094,4665
11714092,5165
11714120,5165
11714139,4664
11714140,6333
11714143,5852
11714030,7863
11714142,6333
11714138,6882
11714092,5853
11714094,7312
11714093,4968
11714029,5165
11714143,5165
11714139,4658
11714030,5334
11714094,6882
11714140,5852
11714138,4677
11714092,7863
11714142,5852
11714141,5334
11714029,5853
11714093,4665
11714139,5334
11714091,5165
11714140,5165
11714142,5165
11714138,4664
11714141,6333
11714029,7863
11714139,6333
11714091,5853
11714093,7312
11714137,6882
11714092,4968
11714138,4658
11714029,5334
11714141,5852
11714093,6882
11714137,4677
11714091,7863
11714139,5852
11714141,5165
11714092,4665
11714138,5334
11714090,5165
11714137,4664
11714139,5165
11714138,6333
11714090,5853
11714092,7312
11714091,4968
11714136,6882
11714137,4658
11714092,6882
11714090,7863
11714138,5852
11714136,4677
11714091,4665
11714137,5334
11714089,5165
11714138,5165
11714136,4664
11714137,6333
11714091,7312
11714089,5853
11714090,4968
11714135,6882
11714091,6882
11714136,4658
11714089,7863
11714137,5852
11714135,4677
11714090,4665
11714088,5165
11714137,5165
11714136,5334
11714135,4664
11714088,5853
11714090,7312
11714136,6333
11714089,4968
11714134,6882
11714090,6882
11714088,7863
11714135,4658
11714134,4677
11714136,5852
11714089,4665
11714087,5165
11714135,5334
11714136,5165
11714134,4664
11714088,4968
11714089,7312
11714087,5853
11714135,6333
11714133,6882
11714134,4658
11714089,6882
11714087,7863
11714088,4665
11714133,4677
11714135,5852
11714086,5165
11714134,5334
11714135,5165
11714088,7312
11714133,4664
11714087,4968
11714134,6333
11714086,5853
11714088,6882
11714132,6882
11714133,4658
11714086,7863
11714134,5852
11714132,4677
11714087,4665
11714133,5334
11714085,5165
11714134,5165
11714132,4664
11714087,7312
11714085,5853
11714086,4968
11714133,6333
11714087,6882
11714131,6882
11714132,4658
11714085,7863
11714133,5852
11714086,4665
11714131,4677
11714084,5165
11714132,5334
11714133,5165
11714131,4664
11714086,7312
11714084,5853
11714085,4968
11714132,6333
11714086,6882
11714130,6882
11714131,4658
11714084,7863
11714085,4665
11714132,5852
11714130,4677
11714083,5165
11714131,5334
11714132,5165
11714085,7312
11714130,4664
11714084,4968
11714083,5853
11714131,6333
11714085,6882
11714129,6882
11714130,4658
11714083,7863
11714131,5852
11714084,4665
11714129,4677
11714130,5334
11714082,5165
11714131,5165
11714084,7312
11714129,4664
11714083,4968
11714082,5853
11714130,6333
11714084,6882
11714128,6882
11714129,4658
11714082,7863
11714083,4665
11714130,5852
11714128,4677
11714058,5165
11714129,5334
11714130,5165
11714083,7312
11714128,4664
11714082,4968
11714058,5853
11714129,6333
11714083,6882
11714127,6882
11714128,4658
11714058,7863
11714129,5852
11714082,4665
11714127,4677
11714057,5165
11714128,5334
11714129,5165
11714082,7312
11714127,4664
11714058,4968
11714057,5853
11714128,6333
11714082,6882
11714126,6882
11714127,4658
11714057,7863
11714128,5852
11714058,4665
11714126,4677
11714127,5334
11714056,5165
11714128,5165
11714058,7312
11714126,4664
11714056,5853
11714057,4968
11714127,6333
11714058,6882
11714125,6882
11714126,4658
11714056,7863
11714127,5852
11714057,4665
11714125,4677
11714126,5334
11714127,5165
11714057,7312
11714125,4664
11714056,4968
11714126,6333
11714057,6882
11714125,4658
11714056,4665
11714126,5852
11714125,5334
11714056,7312
11714126,5165
11714056,6882
11714125,6333
11714125,5852
11714125,5165
11761557,5165
11761557,5853
11761633,6882
11761557,7863
11761633,4677
11761558,5165
11761557,4968
11761633,4664
11761558,5853
11761633,4658
11761557,4665
11761634,6882
