route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name,bikes_allowed,wheelchair_accessible
Blue-S,72954,1675379,Daly City,1,,011A_shp,,0,0
Blue-S,72955,1678036,Daly City,1,,011A_shp,,0,0
Blue-S,72953,1683016,Daly City,1,,011A_shp,,0,0
Blue-S,72954,1675383,Daly City,1,,011A_shp,,0,0
Blue-S,72955,1678040,Daly City,1,,011A_shp,,0,0
Blue-S,72954,1675384,Daly City,1,,011A_shp,,0,0
Blue-S,72953,1683017,Daly City,1,,011A_shp,,0,0
Blue-S,72955,1678041,Daly City,1,,011A_shp,,0,0
Blue-S,72955,1678042,Daly City,1,,011A_shp,,0,0
Blue-S,72954,1675385,Daly City,1,,011A_shp,,0,0
Blue-S,72953,1683018,Daly City,1,,011A_shp,,0,0
Blue-S,72954,1675386,Daly City,1,,011A_shp,,0,0
Blue-S,72953,1683019,Daly City,1,,011A_shp,,0,0
Blue-S,72955,1678043,Daly City,1,,011A_shp,,0,0
Blue-S,72955,1678044,Daly City,1,,011A_shp,,0,0
Blue-S,72954,1675387,Daly City,1,,011A_shp,,0,0
Blue-S,72953,1683020,Daly City,1,,011A_shp,,0,0
Blue-S,72955,1678045,Daly City,1,,011A_shp,,0,0
Blue-S,72954,1675388,Daly City,1,,011A_shp,,0,0
Blue-S,72953,1683021,Daly City,1,,011A_shp,,0,0
Blue-S,72955,1678046,Daly City,1,,011A_shp,,0,0
Blue-S,72953,1683022,Daly City,1,,011A_shp,,0,0
Blue-S,72954,1675389,Daly City,1,,011A_shp,,0,0
Blue-S,72953,1683023,Daly City,1,,011A_shp,,0,0
Blue-S,72954,1675390,Daly City,1,,011A_shp,,0,0
Blue-S,72955,1678047,Daly City,1,,011A_shp,,0,0
Blue-S,72954,1675391,Daly City,1,,011A_shp,,0,0
Blue-S,72953,1683024,Daly City,1,,011A_shp,,0,0
Blue-S,72955,1678048,Daly City,1,,011A_shp,,0,0
Blue-S,72953,1683025,Bay Fair,1,,011B_shp,,0,0
Blue-S,72954,1675392,Bay Fair,1,,011B_shp,,0,0
Blue-S,72955,1678049,Bay Fair,1,,011B_shp,,0,0
Yellow-N,72953,1682577,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682578,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682579,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682607,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682608,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682609,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674399,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674400,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674401,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677516,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677517,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677518,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682682,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677582,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722279,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682676,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677576,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722280,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682681,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677581,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722281,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682675,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677575,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722282,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682680,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677580,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722283,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677571,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722284,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682671,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722285,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677579,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682679,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722286,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677574,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682674,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682678,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722287,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677578,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722288,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677573,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682673,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677577,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682677,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722289,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72954,1722290,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682672,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72955,1677572,SFO / SF / Antioch,1,,002E_shp,,0,0
Yellow-N,72953,1682576,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682580,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682581,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682582,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682584,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682585,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682586,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682583,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683726,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683727,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683728,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683729,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683730,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683731,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683732,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683733,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683734,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683735,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683736,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683737,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1683738,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682587,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682588,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682589,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682590,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682591,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682592,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682593,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682594,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682595,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682596,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682597,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682598,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682599,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682600,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682601,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682602,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682603,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682604,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682605,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682606,Pittsburg/Bay Point,0,,002B_shp,,0,0
Yellow-N,72953,1682574,Antioch,0,,002C_shp,,0,0
Yellow-N,72953,1682575,Antioch,0,,002C_shp,,0,0
Yellow-N,72954,1674397,Antioch,0,,002C_shp,,0,0
Yellow-N,72955,1677514,Antioch,0,,002C_shp,,0,0
Yellow-N,72954,1674398,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682610,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682611,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682612,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682613,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674402,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682614,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674403,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682615,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677515,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674404,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682616,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674405,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682617,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674406,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682618,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674407,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677519,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674408,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682619,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682620,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674409,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677520,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682621,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674410,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677521,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682622,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674411,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677522,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682623,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674412,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677523,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674413,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682624,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677524,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682625,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674414,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677525,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677526,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674415,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682626,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674416,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677527,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682627,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674417,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682628,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677528,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682629,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674418,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677529,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682630,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677530,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674419,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677531,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682631,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674420,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674421,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677532,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682632,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677533,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682633,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674422,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677534,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674423,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682634,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674424,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682635,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677535,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682636,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674425,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677536,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682637,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674426,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677537,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677538,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674427,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682638,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677539,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674428,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682639,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674429,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682640,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677540,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677541,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674430,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682641,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677542,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682642,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674431,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682643,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677543,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674432,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674433,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682644,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677544,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674434,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682645,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677545,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674435,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677546,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682646,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682647,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677547,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674436,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674437,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682648,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677548,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682649,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677549,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674438,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682650,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677550,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674439,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677551,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674440,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682651,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682652,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674441,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677552,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674442,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677553,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682653,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674443,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677554,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682654,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677555,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682655,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674444,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682656,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674445,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677556,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677557,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674446,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682657,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677558,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674447,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682658,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674448,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682659,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677559,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677560,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674449,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682660,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674450,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682661,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677561,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674451,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677562,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682662,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682663,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674452,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677563,Antioch,0,,002A_shp,,0,0
Yellow-N,72954,1674453,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682664,Antioch,0,,002A_shp,,0,0
Yellow-N,72955,1677564,Antioch,0,,002A_shp,,0,0
Yellow-N,72953,1682573,Pittsburg/Bay Point,0,,002D_shp,,0,0
Yellow-S,72953,1682362,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682363,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682364,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682365,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674225,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682366,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674226,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682367,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674227,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682411,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674228,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674229,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682412,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682413,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674230,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682414,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674231,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677438,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674232,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677393,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682369,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674233,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677394,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682370,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682371,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674234,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677395,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682372,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677396,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674235,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677397,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682373,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674236,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682374,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674237,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677398,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677399,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674238,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682375,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674239,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682376,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677400,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682377,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674240,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677401,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674241,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682378,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677402,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674242,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682379,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677403,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674243,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682380,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677404,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674244,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682381,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677405,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677406,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674245,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682382,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682383,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677407,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674246,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682384,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677408,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674247,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677409,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674248,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682385,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677410,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682386,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674249,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682387,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677411,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674250,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674251,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682388,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677412,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682389,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674252,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677413,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682390,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674253,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677414,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677415,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674254,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682391,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677416,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674255,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682392,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674256,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682393,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677417,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674257,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677418,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682394,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674258,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682395,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677419,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674259,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682396,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677420,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682397,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674260,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677421,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682398,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677422,San Francisco International Airport,1,,001A_shp,,0,0
